Id,Year
55205,1961
55409,1961
55336,1961
54709,1961
54130,1961
55254,1961
55233,1961
54873,1961
54938,1961
53903,1961
53889,1961
55153,1961
54225,1961
54107,1961
54734,1961
54037,1961
54950,1961
53879,1961
54481,1961
55093,1961
54594,1961
55536,1961
55309,1961
54991,1961
54640,1961
55257,1961
54687,1961
55423,1961
55453,1961
54953,1961
53610,1961
55152,1961
54777,1961
54642,1961
55279,1961
55370,1961
55508,1961
54425,1961
53707,1961
55118,1961
55571,1961
54628,1961
55253,1961
54936,1961
54632,1961
55074,1961
55353,1961
54768,1961
54673,1961
54923,1961
55505,1961
55073,1961
54795,1961
55146,1961
55383,1961
55048,1961
55277,1961
54756,1961
55557,1961
55069,1961
54866,1961
55214,1961
54892,1961
55232,1961
54861,1961
54944,1961
55503,1961
55558,1961
54988,1961
55198,1961
54870,1961
55304,1961
55230,1961
54989,1961
54851,1961
54826,1961
54601,1961
54599,1961
55506,1961
54898,1961
54881,1961
53600,1961
54965,1961
54691,1961
54845,1961
55320,1961
55082,1961
54997,1961
54827,1961
55278,1961
54731,1961
54698,1961
55200,1961
55539,1961
55471,1961
54653,1961
55047,1961
55499,1961
54701,1961
54805,1961
55264,1961
54745,1961
55310,1961
54847,1961
54678,1961
55151,1961
55052,1961
55551,1961
54561,1961
54757,1961
54652,1961
54790,1961
55534,1961
55490,1961
54885,1961
54850,1961
55489,1961
55569,1961
55100,1961
54692,1961
54968,1961
54853,1961
55031,1961
55526,1961
55022,1961
54817,1961
54156,1961
55294,1961
54649,1961
55256,1961
55312,1961
55207,1961
55421,1961
55464,1961
55458,1961
55018,1961
54803,1961
55124,1961
55382,1961
53987,1961
54854,1961
56346,1962
56185,1962
56064,1962
55950,1962
56504,1962
56436,1962
56443,1962
56315,1962
56060,1962
54780,1962
56417,1962
55988,1962
56370,1962
55992,1962
55844,1962
56209,1962
55400,1962
54651,1962
56566,1962
56308,1962
55032,1962
56415,1962
54614,1962
54890,1962
56183,1962
56470,1962
50261,1962
56579,1962
56135,1962
56119,1962
55805,1962
52646,1962
55399,1962
56368,1962
55832,1962
56223,1962
56291,1962
56127,1962
56234,1962
55839,1962
56072,1962
55743,1962
56447,1962
55821,1962
55875,1962
56211,1962
56289,1962
55831,1962
55852,1962
55738,1962
56082,1962
55972,1962
56141,1962
55824,1962
56435,1962
55884,1962
55871,1962
56322,1962
56628,1962
56217,1962
56279,1962
56300,1962
56016,1962
56302,1962
53279,1962
55856,1962
56111,1962
56636,1962
56134,1962
56040,1962
55019,1962
55059,1962
56112,1962
56241,1962
55827,1962
56187,1962
56195,1962
55819,1962
56269,1962
56162,1962
55728,1962
55946,1962
56193,1962
56267,1962
56575,1962
56255,1962
56059,1962
56262,1962
56412,1962
55864,1962
55809,1962
56062,1962
56158,1962
55894,1962
56583,1962
55872,1962
55798,1962
56580,1962
56552,1962
56331,1962
56350,1962
55719,1962
56142,1962
54758,1962
55937,1962
56625,1962
56186,1962
56121,1962
55840,1962
54697,1962
56541,1962
55936,1962
56215,1962
56045,1962
56089,1962
56058,1962
56065,1962
55858,1962
56194,1962
54665,1962
56104,1962
56197,1962
55830,1962
55724,1962
56081,1962
56387,1962
56014,1962
54763,1962
55928,1962
55841,1962
56196,1962
56093,1962
55408,1962
56472,1962
56406,1962
56218,1962
56210,1962
56468,1962
56341,1962
56085,1962
56017,1962
56020,1962
55850,1962
56173,1962
56264,1962
56514,1962
55796,1962
55910,1962
56444,1962
56110,1962
56023,1962
56556,1962
56626,1962
55746,1962
56138,1962
56356,1962
56048,1962
56095,1962
56403,1962
56512,1962
55797,1962
56648,1962
55763,1962
56172,1962
55998,1962
55758,1962
55915,1962
56592,1962
55892,1962
55895,1962
57507,1963
56952,1963
56819,1963
57532,1963
57334,1963
57083,1963
57556,1963
56884,1963
56604,1963
55459,1963
56207,1963
55833,1963
57578,1963
57518,1963
54821,1963
54177,1963
56165,1963
57449,1963
56989,1963
56910,1963
57358,1963
56930,1963
56801,1963
55893,1963
56018,1963
57089,1963
57541,1963
56171,1963
57381,1963
57535,1963
56658,1963
56846,1963
57565,1963
57400,1963
56993,1963
57168,1963
57503,1963
56704,1963
57344,1963
57521,1963
56956,1963
56869,1963
57091,1963
56499,1963
56103,1963
57522,1963
57465,1963
56632,1963
57248,1963
57191,1963
56891,1963
56904,1963
56964,1963
56646,1963
56950,1963
57262,1963
54880,1963
57362,1963
57634,1963
56800,1963
57328,1963
55981,1963
57523,1963
56576,1963
57134,1963
57163,1963
57254,1963
57558,1963
57540,1963
57589,1963
56905,1963
56912,1963
57202,1963
57251,1963
57372,1963
57187,1963
56940,1963
56868,1963
56875,1963
57307,1963
57189,1963
56937,1963
57007,1963
56897,1963
57569,1963
57197,1963
57393,1963
57115,1963
57090,1963
57542,1963
57581,1963
57004,1963
57598,1963
56860,1963
57494,1963
57295,1963
57261,1963
57063,1963
57583,1963
56908,1963
57603,1963
57068,1963
57128,1963
57078,1963
57643,1963
57608,1963
56969,1963
56804,1963
56961,1963
56796,1963
57226,1963
57495,1963
57129,1963
54159,1963
55790,1963
57611,1963
56883,1963
56983,1963
57277,1963
57200,1963
57590,1963
57336,1963
57286,1963
57360,1963
57076,1963
56943,1963
57058,1963
56818,1963
57162,1963
57345,1963
57622,1963
56945,1963
57323,1963
56219,1963
57379,1963
57490,1963
57193,1963
57609,1963
57298,1963
57543,1963
56921,1963
57363,1963
57180,1963
57422,1963
57219,1963
57591,1963
57517,1963
57642,1963
57229,1963
57271,1963
57207,1963
56923,1963
57212,1963
57579,1963
56907,1963
57467,1963
56825,1963
57225,1963
56918,1963
57171,1963
57329,1963
57413,1963
57215,1963
56995,1963
57242,1963
57274,1963
57426,1963
57263,1963
57546,1963
56903,1963
57071,1963
56810,1963
57970,1964
58124,1964
58259,1964
57878,1964
58541,1964
58371,1964
57912,1964
58429,1964
58523,1964
58249,1964
58512,1964
57846,1964
58283,1964
58555,1964
57889,1964
58481,1964
58349,1964
58620,1964
58324,1964
57012,1964
56931,1964
58564,1964
57006,1964
58203,1964
57181,1964
58576,1964
55927,1964
58625,1964
57997,1964
58450,1964
57051,1964
57993,1964
57230,1964
56327,1964
58453,1964
58383,1964
57227,1964
57244,1964
58700,1964
58318,1964
58415,1964
57877,1964
58567,1964
58006,1964
58101,1964
57812,1964
58694,1964
58085,1964
58384,1964
58230,1964
58622,1964
57933,1964
57883,1964
57811,1964
57917,1964
58073,1964
58446,1964
58657,1964
56919,1964
57935,1964
58405,1964
58379,1964
57380,1964
58142,1964
58578,1964
57894,1964
58374,1964
58458,1964
58652,1964
56371,1964
58011,1964
57897,1964
57982,1964
58409,1964
58500,1964
58382,1964
58208,1964
57920,1964
58530,1964
58204,1964
57820,1964
58708,1964
58123,1964
55953,1964
58557,1964
58586,1964
58333,1964
58126,1964
57259,1964
58529,1964
58122,1964
57952,1964
58341,1964
58289,1964
58311,1964
57829,1964
58100,1964
58182,1964
58262,1964
58329,1964
57887,1964
58153,1964
58585,1964
57869,1964
57924,1964
58404,1964
58456,1964
57879,1964
58266,1964
58475,1964
58331,1964
58007,1964
57905,1964
58672,1964
57813,1964
58438,1964
56942,1964
58715,1964
57842,1964
58003,1964
58263,1964
58604,1964
58135,1964
58241,1964
58301,1964
58461,1964
58561,1964
58150,1964
58600,1964
58088,1964
58232,1964
58294,1964
58139,1964
57940,1964
58083,1964
58022,1964
58437,1964
58680,1964
58092,1964
58050,1964
58238,1964
58571,1964
58533,1964
58275,1964
58155,1964
57986,1964
57890,1964
58316,1964
58385,1964
58618,1964
57840,1964
58525,1964
58390,1964
58659,1964
58166,1964
58089,1964
58267,1964
58091,1964
57918,1964
58277,1964
58285,1964
58534,1964
58440,1964
58548,1964
58176,1964
58154,1964
57880,1964
58430,1964
57809,1964
57851,1964
58403,1964
58423,1964
57999,1964
58701,1964
58536,1964
57870,1964
57831,1964
58213,1964
58018,1964
58335,1964
57864,1964
58138,1964
58544,1964
58265,1964
58479,1964
58580,1964
57916,1964
58631,1964
58279,1964
58307,1964
59390,1965
59369,1965
59094,1965
59112,1965
57860,1965
58361,1965
59655,1965
59163,1965
54240,1965
48957,1965
58954,1965
59673,1965
58930,1965
59837,1965
58787,1965
58212,1965
58938,1965
59796,1965
58167,1965
59719,1965
58621,1965
59643,1965
59773,1965
58346,1965
58985,1965
59399,1965
59245,1965
59125,1965
59518,1965
59715,1965
59742,1965
59459,1965
59290,1965
59063,1965
59319,1965
59106,1965
59444,1965
58998,1965
57967,1965
59487,1965
59678,1965
58863,1965
59549,1965
58947,1965
58888,1965
59309,1965
59418,1965
59710,1965
59224,1965
58953,1965
59065,1965
59575,1965
59540,1965
59428,1965
59076,1965
59362,1965
57960,1965
58898,1965
58990,1965
59417,1965
59348,1965
59829,1965
59601,1965
59565,1965
59477,1965
58949,1965
59646,1965
59711,1965
59797,1965
59269,1965
59762,1965
59589,1965
59670,1965
59015,1965
59043,1965
59298,1965
59631,1965
59274,1965
59885,1965
59219,1965
59520,1965
59674,1965
59250,1965
59017,1965
59726,1965
58920,1965
59166,1965
59116,1965
59464,1965
59884,1965
59243,1965
59206,1965
59503,1965
59562,1965
59437,1965
59303,1965
59287,1965
59297,1965
59550,1965
59058,1965
59712,1965
59260,1965
58917,1965
59084,1965
59170,1965
59114,1965
59205,1965
59329,1965
58882,1965
59868,1965
59704,1965
59633,1965
59126,1965
59470,1965
59592,1965
59159,1965
58866,1965
58642,1965
59527,1965
59856,1965
59792,1965
59324,1965
59049,1965
59817,1965
58881,1965
59447,1965
59764,1965
59491,1965
58997,1965
58886,1965
59103,1965
59488,1965
58962,1965
59410,1965
56537,1965
59044,1965
59037,1965
59878,1965
59229,1965
59241,1965
59465,1965
59496,1965
59358,1965
58986,1965
59161,1965
59448,1965
59619,1965
59585,1965
58924,1965
59124,1965
59641,1965
59320,1965
59649,1965
59050,1965
59668,1965
59263,1965
59758,1965
59255,1965
59080,1965
58983,1965
59095,1965
59709,1965
59793,1965
59831,1965
59168,1965
59026,1965
59573,1965
59415,1965
59798,1965
59538,1965
59555,1965
59183,1965
59749,1965
59800,1965
59578,1965
59346,1965
59113,1965
58977,1965
59012,1965
58981,1965
59292,1965
59729,1965
58933,1965
58926,1965
59740,1965
59535,1965
59122,1965
59529,1965
61138,1966
60758,1966
60429,1966
60476,1966
60549,1966
60168,1966
60161,1966
60200,1966
60278,1966
61113,1966
61170,1966
61023,1966
61176,1966
60714,1966
60538,1966
60050,1966
60074,1966
61132,1966
59776,1966
59581,1966
59127,1966
57892,1966
60841,1966
59557,1966
59221,1966
59905,1966
60268,1966
60291,1966
60884,1966
60866,1966
61149,1966
60646,1966
60073,1966
61135,1966
60956,1966
60232,1966
59314,1966
61057,1966
60980,1966
60636,1966
60490,1966
60051,1966
59425,1966
60277,1966
59014,1966
61093,1966
60877,1966
60801,1966
60479,1966
59635,1966
60893,1966
60564,1966
60401,1966
60560,1966
60660,1966
60901,1966
60675,1966
60662,1966
61085,1966
60790,1966
61122,1966
60086,1966
60218,1966
60983,1966
60315,1966
59079,1966
60125,1966
60558,1966
61101,1966
59936,1966
60446,1966
59499,1966
61024,1966
60872,1966
60865,1966
60708,1966
55024,1966
60070,1966
60121,1966
60742,1966
60899,1966
60481,1966
59171,1966
60574,1966
60214,1966
60138,1966
60921,1966
59045,1966
60165,1966
60648,1966
60083,1966
60747,1966
60186,1966
60588,1966
60463,1966
60748,1966
59563,1966
60726,1966
60355,1966
60371,1966
60135,1966
60548,1966
60177,1966
60182,1966
60126,1966
60271,1966
60414,1966
61140,1966
61059,1966
60580,1966
61067,1966
60794,1966
61107,1966
60522,1966
59453,1966
60486,1966
61065,1966
60623,1966
60148,1966
61162,1966
60722,1966
60640,1966
60153,1966
60440,1966
60737,1966
60842,1966
61089,1966
60661,1966
60453,1966
60783,1966
61074,1966
59803,1966
61011,1966
60704,1966
57026,1966
61087,1966
61042,1966
60140,1966
60397,1966
59924,1966
60787,1966
60124,1966
59935,1966
60143,1966
60099,1966
59637,1966
60063,1966
58946,1966
60416,1966
60586,1966
60740,1966
60405,1966
60120,1966
60390,1966
61036,1966
60581,1966
60164,1966
60298,1966
60095,1966
60408,1966
60955,1966
60860,1966
60491,1966
60287,1966
60112,1966
60434,1966
60438,1966
60848,1966
60827,1966
60897,1966
60424,1966
60613,1966
60295,1966
60879,1966
59653,1966
60814,1966
61173,1966
61080,1966
59311,1966
60550,1966
61081,1966
60305,1966
60753,1966
60862,1966
61177,1966
60831,1966
60760,1966
60456,1966
61070,1966
60853,1966
61136,1966
60223,1966
60163,1966
61014,1966
60880,1966
60818,1966
60597,1966
61052,1966
60666,1966
60712,1966
60802,1966
60626,1966
60307,1966
59032,1966
60782,1966
60420,1966
61028,1966
59539,1966
60594,1966
60647,1966
60474,1966
60330,1966
60665,1966
61076,1966
60749,1966
61015,1966
61094,1966
60188,1966
60445,1966
60107,1966
60464,1966
60176,1966
60345,1966
60697,1966
60395,1966
60934,1966
60908,1966
60472,1966
60437,1966
60608,1966
60196,1966
60529,1966
60089,1966
59692,1966
60959,1966
60891,1966
60984,1967
61791,1967
62285,1967
61913,1967
62218,1967
61714,1967
61914,1967
60789,1967
60672,1967
61736,1967
61549,1967
61038,1967
60668,1967
61648,1967
61489,1967
61706,1967
61834,1967
61523,1967
60325,1967
62432,1967
59104,1967
62425,1967
61786,1967
61667,1967
61784,1967
62035,1967
62038,1967
61655,1967
60261,1967
61020,1967
61646,1967
61328,1967
62377,1967
61796,1967
60288,1967
61525,1967
61909,1967
61037,1967
61320,1967
62042,1967
60249,1967
62150,1967
60358,1967
61748,1967
62203,1967
61495,1967
61434,1967
61313,1967
61605,1967
61407,1967
61931,1967
60770,1967
61431,1967
60380,1967
62414,1967
62331,1967
61683,1967
62006,1967
61695,1967
61810,1967
60400,1967
60304,1967
62362,1967
61770,1967
61610,1967
62047,1967
61500,1967
62443,1967
62411,1967
62277,1967
61996,1967
61550,1967
60584,1967
61595,1967
61514,1967
61376,1967
61452,1967
61827,1967
61565,1967
61447,1967
62096,1967
62385,1967
61669,1967
62078,1967
62137,1967
61620,1967
61594,1967
61617,1967
62407,1967
61404,1967
60048,1967
62037,1967
62334,1967
62360,1967
61334,1967
61765,1967
62082,1967
62352,1967
61589,1967
61598,1967
61780,1967
61395,1967
61385,1967
61664,1967
61847,1967
60482,1967
61758,1967
62323,1967
61876,1967
62393,1967
62108,1967
62133,1967
62376,1967
61882,1967
61578,1967
61590,1967
61581,1967
61512,1967
62292,1967
61749,1967
62266,1967
61988,1967
62301,1967
61504,1967
62043,1967
61761,1967
61401,1967
62363,1967
61715,1967
61418,1967
61868,1967
62155,1967
61597,1967
61927,1967
61180,1967
62373,1967
62207,1967
61811,1967
61389,1967
62205,1967
62041,1967
62065,1967
61420,1967
61678,1967
62395,1967
61410,1967
61733,1967
61473,1967
62138,1967
61680,1967
61029,1967
61613,1967
62009,1967
62190,1967
62228,1967
61696,1967
62370,1967
61912,1967
62374,1967
62379,1967
62429,1967
61553,1967
61414,1967
62144,1967
62235,1967
62089,1967
62113,1967
62083,1967
62185,1967
62310,1967
61852,1967
61433,1967
60635,1967
61658,1967
61789,1967
62229,1967
61439,1967
62229,1967
62130,1967
61391,1967
61502,1967
61576,1967
62380,1967
61719,1967
61787,1967
61398,1967
62384,1967
61405,1967
61537,1967
59025,1967
61814,1967
62168,1967
61971,1967
61636,1967
61675,1967
61456,1967
61181,1967
61450,1967
61735,1967
61653,1967
61383,1967
61809,1967
61781,1967
61856,1967
62136,1967
61801,1967
61709,1967
61584,1967
62281,1967
61369,1967
61722,1967
61656,1967
62153,1967
62424,1967
61568,1967
61893,1967
58606,1967
61937,1967
62430,1967
62026,1967
61390,1967
63549,1968
62492,1968
63752,1968
63634,1968
63615,1968
63272,1968
63625,1968
63227,1968
63759,1968
63790,1968
63477,1968
63609,1968
63483,1968
61643,1968
63599,1968
61402,1968
62653,1968
62739,1968
63529,1968
63801,1968
63033,1968
63840,1968
63493,1968
62908,1968
62850,1968
62731,1968
63102,1968
62863,1968
63063,1968
62861,1968
62975,1968
63570,1968
62151,1968
62827,1968
61411,1968
61329,1968
63198,1968
61586,1968
62804,1968
63374,1968
62671,1968
63442,1968
62737,1968
63661,1968
61343,1968
63464,1968
63010,1968
63370,1968
63032,1968
62768,1968
62249,1968
62865,1968
63854,1968
63469,1968
63643,1968
63149,1968
62092,1968
63384,1968
62713,1968
63000,1968
63356,1968
63479,1968
61955,1968
62728,1968
62900,1968
63379,1968
63256,1968
62707,1968
63169,1968
63557,1968
61905,1968
63518,1968
62859,1968
63105,1968
63415,1968
62645,1968
62790,1968
62622,1968
63800,1968
63765,1968
62245,1968
63159,1968
62032,1968
63389,1968
63171,1968
63829,1968
63152,1968
62759,1968
63465,1968
63285,1968
63553,1968
61759,1968
62742,1968
63183,1968
62886,1968
63671,1968
63663,1968
63715,1968
63291,1968
63527,1968
62751,1968
62883,1968
63237,1968
63808,1968
63775,1968
63127,1968
62428,1968
62708,1968
62688,1968
63155,1968
63579,1968
63369,1968
63426,1968
62758,1968
61536,1968
63522,1968
60092,1968
63662,1968
63240,1968
63688,1968
63013,1968
63186,1968
63341,1968
62907,1968
62914,1968
63035,1968
63218,1968
63591,1968
63170,1968
63823,1968
62985,1968
63642,1968
61520,1968
63456,1968
63135,1968
62885,1968
62673,1968
63668,1968
62626,1968
63050,1968
61747,1968
63172,1968
63694,1968
63319,1968
63821,1968
63835,1968
63323,1968
63822,1968
62695,1968
62639,1968
63206,1968
63568,1968
63674,1968
63219,1968
63098,1968
63446,1968
63647,1968
63485,1968
62741,1968
63616,1968
63439,1968
63293,1968
62679,1968
62825,1968
63185,1968
62693,1968
63660,1968
63678,1968
63395,1968
63084,1968
62868,1968
63141,1968
62981,1968
62917,1968
62994,1968
63094,1968
62794,1968
63804,1968
63385,1968
59816,1968
63611,1968
63297,1968
63350,1968
62824,1968
63115,1968
62755,1968
62974,1968
62711,1968
63386,1968
63654,1968
63787,1968
63729,1968
63429,1968
62765,1968
63581,1968
63571,1968
63288,1968
63410,1968
63121,1968
62712,1968
63005,1968
63093,1968
63636,1968
63049,1968
63592,1968
62909,1968
63195,1968
63421,1968
63342,1968
63051,1968
63210,1968
63173,1968
62952,1968
63268,1968
62978,1968
63060,1968
62782,1968
63404,1968
63665,1968
62833,1968
62760,1968
63128,1968
62977,1968
63845,1968
62732,1968
63260,1968
62826,1968
63036,1968
62687,1968
62803,1968
63583,1968
62767,1968
63091,1968
62979,1968
62776,1968
63508,1968
63612,1968
63230,1968
63056,1968
63850,1968
62681,1968
63819,1968
63236,1968
63332,1968
63348,1968
63569,1968
63585,1968
62757,1968
63544,1968
62659,1968
64924,1969
64921,1969
64068,1969
65004,1969
64259,1969
64593,1969
64417,1969
64356,1969
64708,1969
65054,1969
64323,1969
64959,1969
64611,1969
64815,1969
64268,1969
64223,1969
64888,1969
64064,1969
64493,1969
64640,1969
64038,1969
64041,1969
65180,1969
63443,1969
64952,1969
64381,1969
64674,1969
62663,1969
64816,1969
64895,1969
64695,1969
64699,1969
63100,1969
65009,1969
63740,1969
62995,1969
63486,1969
63413,1969
64988,1969
64679,1969
63598,1969
64797,1969
64203,1969
64840,1969
62893,1969
64482,1969
64265,1969
64227,1969
64353,1969
64577,1969
64146,1969
64045,1969
64754,1969
61580,1969
64155,1969
64683,1969
63633,1969
64555,1969
63983,1969
64714,1969
64615,1969
64123,1969
64390,1969
64360,1969
64897,1969
63970,1969
64473,1969
65051,1969
64647,1969
63707,1969
64192,1969
62870,1969
65023,1969
64103,1969
64660,1969
64865,1969
64471,1969
64688,1969
64088,1969
64406,1969
61671,1969
64387,1969
64276,1969
64086,1969
63991,1969
64729,1969
64409,1969
64256,1969
64035,1969
64036,1969
64975,1969
64665,1969
64019,1969
64133,1969
64338,1969
64939,1969
64074,1969
64505,1969
64612,1969
64694,1969
65086,1969
64573,1969
65126,1969
64747,1969
64535,1969
64961,1969
64337,1969
64893,1969
64310,1969
64627,1969
64990,1969
63655,1969
65036,1969
64371,1969
64110,1969
64158,1969
63979,1969
64449,1969
64855,1969
64602,1969
62997,1969
64651,1969
64395,1969
64620,1969
64122,1969
62957,1969
65163,1969
63876,1969
63345,1969
64470,1969
65000,1969
64363,1969
64606,1969
64579,1969
65148,1969
65063,1969
64226,1969
64002,1969
64652,1969
65152,1969
64519,1969
64777,1969
64873,1969
64397,1969
64590,1969
63026,1969
65125,1969
64616,1969
64861,1969
64425,1969
64040,1969
65010,1969
64072,1969
64916,1969
65133,1969
64100,1969
64940,1969
63255,1969
64638,1969
64571,1969
63763,1969
64115,1969
64828,1969
63555,1969
64137,1969
64563,1969
64558,1969
65150,1969
64506,1969
63242,1969
64536,1969
64091,1969
64780,1969
64684,1969
64118,1969
64269,1969
65043,1969
64782,1969
64296,1969
64300,1969
65104,1969
64490,1969
64691,1969
65037,1969
64180,1969
64186,1969
65079,1969
64382,1969
64145,1969
64253,1969
64324,1969
64240,1969
64275,1969
64793,1969
64247,1969
64073,1969
64541,1969
64179,1969
64379,1969
65019,1969
64193,1969
64626,1969
64740,1969
64498,1969
65184,1969
64169,1969
64107,1969
65138,1969
64132,1969
64349,1969
65088,1969
64639,1969
64757,1969
64418,1969
64622,1969
64552,1969
64117,1969
64030,1969
65112,1969
64373,1969
64542,1969
64175,1969
64866,1969
64400,1969
64405,1969
65178,1969
64886,1969
58660,1969
66498,1970
65702,1970
65494,1970
65794,1970
65380,1970
65839,1970
65611,1970
65595,1970
64881,1970
66127,1970
65636,1970
66356,1970
66485,1970
66550,1970
66078,1970
65737,1970
65457,1970
64598,1970
66195,1970
66153,1970
66058,1970
64574,1970
65879,1970
65525,1970
65360,1970
65669,1970
64588,1970
65417,1970
66114,1970
64546,1970
66026,1970
66227,1970
66206,1970
66473,1970
66090,1970
65852,1970
65853,1970
65950,1970
64343,1970
64437,1970
64273,1970
64727,1970
65889,1970
65904,1970
65692,1970
65534,1970
64704,1970
65553,1970
66053,1970
65143,1970
65491,1970
64494,1970
64787,1970
64294,1970
64285,1970
64106,1970
63550,1970
66017,1970
65377,1970
66221,1970
65489,1970
65970,1970
65550,1970
64165,1970
65782,1970
65488,1970
65979,1970
65755,1970
65944,1970
65481,1970
65374,1970
66491,1970
65569,1970
65798,1970
65584,1970
65700,1970
64177,1970
65686,1970
64160,1970
65955,1970
65656,1970
65836,1970
65439,1970
65662,1970
66049,1970
65462,1970
66002,1970
66183,1970
64334,1970
65693,1970
66256,1970
65073,1970
66445,1970
65775,1970
65976,1970
65446,1970
66216,1970
65486,1970
65963,1970
66471,1970
65579,1970
65795,1970
66193,1970
66407,1970
64904,1970
66543,1970
66400,1970
64188,1970
65542,1970
66266,1970
65134,1970
65820,1970
66181,1970
65570,1970
65932,1970
65938,1970
66115,1970
65528,1970
66466,1970
66546,1970
66045,1970
66080,1970
66130,1970
65788,1970
65405,1970
66450,1970
65916,1970
65501,1970
65466,1970
65597,1970
65547,1970
65808,1970
64225,1970
65400,1970
64781,1970
65934,1970
65591,1970
65776,1970
65378,1970
66214,1970
65790,1970
66016,1970
66390,1970
65422,1970
66402,1970
66540,1970
65173,1970
66168,1970
66318,1970
66469,1970
66415,1970
64905,1970
65651,1970
65396,1970
66122,1970
64126,1970
65451,1970
66098,1970
65974,1970
65711,1970
65850,1970
64386,1970
65856,1970
65398,1970
66422,1970
65724,1970
66416,1970
65593,1970
65436,1970
66511,1970
65555,1970
66448,1970
65848,1970
65524,1970
66222,1970
65834,1970
66140,1970
66326,1970
65441,1970
66274,1970
66518,1970
66482,1970
65499,1970
66121,1970
65391,1970
66516,1970
65797,1970
66124,1970
65981,1970
65511,1970
65568,1970
64465,1970
66079,1970
65872,1970
65531,1970
66289,1970
65571,1970
65989,1970
65470,1970
65957,1970
66341,1970
66154,1970
66492,1970
66561,1970
66413,1970
66549,1970
66150,1970
66237,1970
64462,1970
66064,1970
66495,1970
65769,1970
66249,1970
65649,1970
64121,1970
66344,1970
64806,1970
65851,1970
66212,1970
66490,1970
65687,1970
66302,1970
66265,1970
65726,1970
66050,1970
65874,1970
65484,1970
65642,1970
65677,1970
66139,1970
65720,1970
65666,1970
65877,1970
65999,1970
65890,1970
65640,1970
66109,1970
66317,1970
65777,1970
65492,1970
65780,1970
65867,1970
66319,1970
65772,1970
66327,1970
65988,1970
66449,1970
66268,1970
66011,1970
66436,1970
66031,1970
66070,1970
66301,1970
66207,1970
66279,1970
66156,1970
65421,1970
65577,1970
66167,1970
65671,1970
66894,1971
66820,1971
67456,1971
66945,1971
66258,1971
66842,1971
66824,1971
65622,1971
67580,1971
66834,1971
67641,1971
66806,1971
66141,1971
66849,1971
67585,1971
66468,1971
66846,1971
67789,1971
67782,1971
66830,1971
66530,1971
67119,1971
67333,1971
42872,1971
68011,1971
66602,1971
67927,1971
66412,1971
67367,1971
67622,1971
65657,1971
67814,1971
65556,1971
65969,1971
65580,1971
67219,1971
67595,1971
67004,1971
67306,1971
67306,1971
67350,1971
66730,1971
65761,1971
67650,1971
67677,1971
67361,1971
67409,1971
67799,1971
66927,1971
67634,1971
65894,1971
67783,1971
67445,1971
67133,1971
63142,1971
67128,1971
67436,1971
67919,1971
67976,1971
65506,1971
67482,1971
66434,1971
66769,1971
66963,1971
66950,1971
67698,1971
66811,1971
66215,1971
66940,1971
66346,1971
67418,1971
66819,1971
66210,1971
67108,1971
67104,1971
65367,1971
66040,1971
67511,1971
67397,1971
67921,1971
67803,1971
67913,1971
66423,1971
67593,1971
66623,1971
67011,1971
65744,1971
67956,1971
67810,1971
67778,1971
66808,1971
67245,1971
67610,1971
67836,1971
66764,1971
67197,1971
67633,1971
67589,1971
67486,1971
66847,1971
67820,1971
66517,1971
66740,1971
67354,1971
67065,1971
67451,1971
67565,1971
67952,1971
66831,1971
67809,1971
67162,1971
67690,1971
66936,1971
67979,1971
67085,1971
66374,1971
67592,1971
67313,1971
67848,1971
67382,1971
67980,1971
65854,1971
66767,1971
65670,1971
67309,1971
67712,1971
67989,1971
67334,1971
67411,1971
67992,1971
67658,1971
66728,1971
67975,1971
67959,1971
66993,1971
67805,1971
67458,1971
67178,1971
67741,1971
67893,1971
67329,1971
67907,1971
67549,1971
66826,1971
66380,1971
67345,1971
67224,1971
67123,1971
67048,1971
67541,1971
67148,1971
67517,1971
67527,1971
67991,1971
66827,1971
66920,1971
67525,1971
67003,1971
67950,1971
66832,1971
67491,1971
67277,1971
66923,1971
67341,1971
66863,1971
67656,1971
66868,1971
67204,1971
65915,1971
66240,1971
67359,1971
67216,1971
66924,1971
67750,1971
67487,1971
67671,1971
67602,1971
67109,1971
67526,1971
67076,1971
66476,1971
67236,1971
67276,1971
67717,1971
67275,1971
67484,1971
67134,1971
67962,1971
67274,1971
67727,1971
67672,1971
67719,1971
67084,1971
67249,1971
67943,1971
67770,1971
66919,1971
67314,1971
67141,1971
67710,1971
66942,1971
67853,1971
67142,1971
67144,1971
68021,1971
67881,1971
66765,1971
66915,1971
67327,1971
67559,1971
67763,1971
65407,1971
66900,1971
67699,1971
67824,1971
67839,1971
67328,1971
66674,1971
67457,1971
68014,1971
66997,1971
66817,1971
67685,1971
67324,1971
67524,1971
67849,1971
67116,1971
67958,1971
67929,1971
67372,1971
67176,1971
67995,1971
67535,1971
67140,1971
67817,1971
67384,1971
66892,1971
67321,1971
66886,1971
66988,1971
67701,1971
67256,1971
67870,1971
54724,1971
67983,1971
64624,1971
67588,1971
67093,1971
67227,1971
67625,1971
66732,1971
67439,1971
67755,1971
66844,1971
64451,1971
66989,1971
68022,1971
67972,1971
67446,1971
67388,1971
67815,1971
67057,1971
67483,1971
67017,1971
66856,1971
67047,1971
66895,1971
67377,1971
66995,1971
67217,1971
67242,1971
66858,1971
67801,1971
67885,1971
66735,1971
66921,1971
