Id,Year
75223,1976
75376,1976
75617,1977
75931,1977
76141,1977
76155,1977
76161,1978
76336,1978
76451,1977
76574,1977
76740,1977
76843,1977
77147,1978
77272,1978
77559,1978
77598,1978
77655,1979
77660,1978
77728,1978
78062,1979
78077,1978
78084,1978
78252,1978
78850,1979
78907,1979
78913,1979
79261,1979
79322,1979
79336,1979
79489,1979
79495,1979
79770,1979
79948,1979
80419,1980
80605,1980
81874,1981
82443,1982
82892,1981
82968,1981
84637,1982
85210,1983
85218,1983
85255,1983
85387,1983
85404,1983
85412,1983
85450,1983
85474,1983
85482,1983
85838,1983
85933,1983
86112,1983
86135,1983
86153,1983
86203,1983
86213,1983
86216,1983
86242,1983
86355,1983
86356,1983
86374,1983
86379,1983
86450,1983
86491,1983
86589,1984
86904,1984
86994,1984
87054,1984
87056,1984
87065,1984
87072,1984
87144,1984
87197,1984
87225,1985
87414,1984
87451,1984
87482,1984
87789,1984
87821,1984
87968,1984
88117,1984
88275,1984
88727,1985
88748,1985
88771,1985
88781,1985
88821,1985
88960,1985
89006,1985
89013,1985
89110,1985
89264,1985
89371,1985
89374,1985
89603,1985
89689,1985
89793,1985
89869,1985
90056,1985
90094,1985
90130,1985
90215,1985
90557,1986
90667,1986
90713,1986
90856,1986
90915,1986
91060,1986
91113,1986
91642,1986
91670,1986
91981,1986
93015,1988
93066,1987
93171,1988
93342,1987
93402,1987
93412,1987
93483,1987
93668,1987
93777,1987
93978,1987
94056,1987
94681,1988
94791,1988
94834,1989
94897,1988
95050,1988
95389,1988
95444,1988
95655,1988
95715,1988
95827,1988
95904,1988
96161,1988
96218,1988
96288,1988
96386,1988
97099,1989
97814,1989
97904,1989
97910,1990
98204,1989
98368,1989
98898,1991
98967,1990
99018,1990
99329,1990
99426,1990
99460,1990
99611,1990
99634,1990
99654,1990
99739,1990
99747,1990
99816,1990
99818,1990
99902,1990
99951,1990
100029,1990
100224,1990
100234,1990
100280,1990
100469,1990
100491,1991
100685,1990
100747,1990
101254,1991
101268,1991
101440,1991
101597,1991
101751,1991
101786,1991
101984,1991
102015,1991
102032,1991
102048,1991
102164,1991
102220,1991
102293,1991
102307,1992
102313,1991
102395,1991
102587,1991
102590,1991
102609,1991
102614,1991
102722,1991
102817,1991
102913,1991
102984,1991
103010,1992
103110,1991
103135,1991
103516,1992
103634,1992
103768,1992
103950,1993
103969,1992
103973,1992
104030,1992
104107,1992
104511,1992
104652,1992
104663,1992
104670,1992
104802,1992
105001,1992
105197,1992
105391,1992
105402,1992
105602,1992
106112,1993
106257,1993
106335,1993
106341,1993
106342,1993
106356,1993
106504,1993
106639,1993
106937,1993
107157,1993
107277,1993
107376,1993
107384,1994
107612,1993
107685,1993
107819,1993
107861,1993
108170,1993
108188,1993
108207,1993
108281,1993
108941,1994
109020,1994
109542,1994
109552,1995
109723,1995
109791,1994
109816,1994
109917,1994
110200,1994
110405,1994
110442,1994
110612,1994
110832,1994
110913,1994
110917,1994
112040,1995
112527,1995
113194,1995
113617,1995
113824,1995
114099,1995
114733,1996
115940,1996
116298,1996
116426,1996
116671,1997
116736,1996
116752,1996
116835,1996
116860,1996
117073,1996
117194,1996
117407,1996
117496,1997
117540,1997
118603,1997
118720,1997
118760,1997
118768,1997
118898,1997
119088,1997
119092,1997
119227,1997
119237,1997
119249,1998
119278,1997
119467,1997
119629,1997
119642,1997
119657,1997
119794,1997
119879,1997
119893,1997
119926,1997
119975,1997
120018,1997
120051,1998
120126,1997
120131,1998
120570,1998
120604,1999
120695,1999
120714,1998
120801,1999
120860,1999
120868,1998
123003,2000
123034,1998
123865,1998
124901,1998
125507,1999
127357,1998
130414,1998
131566,1999
133985,1999
135790,1999
143127,1998
144550,1998
145394,1998
145547,1999
145600,1998
146402,1998
147599,1999
148103,1999
150143,1998
156408,1998
156587,1998
156610,1998
156849,1998
157990,1998
158131,1999
158692,1999
159485,1999
159784,2000
161292,1999
164538,1998
164961,2001
165196,2002
62229,1967
165662,1999
167752,1999
168123,1999
172543,2001
174330,1999
175526,2000
175536,1999
175790,1999
177858,2000
178145,1999
181960,1999
183678,2000
183869,2000
185101,1999
189456,2000
189630,1999
191996,2000
192455,2000
196267,2000
197213,1999
197569,1999
200472,2000
201290,1999
201394,2001
201517,1999
202381,1999
202711,2000
206036,2000
206367,2001
207275,2000
208185,2000
211387,2000
212132,2002
212712,2004
212830,2000
288243,2002
216417,2000
221069,2000
221581,2000
222293,2000
230025,2001
231971,2000
232632,2000
233298,2000
234041,2001
234837,2000
235618,2000
236285,2000
236576,2000
238936,2002
239641,2001
239655,2000
239894,2000
240793,2000
240912,2000
242527,2001
242888,2003
243554,2001
243575,2001
243931,2001
244092,2000
244353,2001
244870,2000
246692,2002
246875,2000
247645,2001
248126,2001
248928,2001
249241,2000
250223,2002
250491,2001
250798,2001
250934,2001
251447,2001
251806,2002
257850,2002
258100,2002
260924,2002
264508,2001
265651,2002
266425,2001
270688,2002
271946,2001
273069,2002
273108,2004
273517,2002
273822,2001
275764,2001
275947,2002
276515,2001
276820,2001
276830,2004
276935,2001
278597,2002
279112,2001
280105,2001
280462,2001
280605,2002
280949,2002
280969,2002
282667,2003
283015,2001
283283,2001
283469,2002
283877,2002
284066,2002
284214,2001
284457,2002
284837,2002
284851,2002
285492,2002
285727,2003
285906,2001
286058,2004
286152,2002
286751,2001
287425,2002
289229,2002
289889,2003
290160,2002
291032,2002
294594,2003
298482,2003
298504,2002
300902,2003
301167,2002
302585,2002
304678,2002
305999,2003
306097,2004
306432,2002
308152,2003
308772,2002
310775,2002
311913,2002
312700,2003
312773,2003
313724,2003
314063,2004
316768,2003
318403,2004
318725,2003
319758,2002
319917,2003
320193,2002
321781,2002
322545,2003
322674,2002
323332,2003
323443,2003
323531,2003
323551,2003
323807,2003
324013,2003
324264,2002
325123,2003
327409,2003
328077,2003
328832,2003
330099,2004
330911,2003
331811,2003
334541,2004
334725,2004
334965,2004
337103,2004
337824,2003
337930,2003
338139,2004
338309,2003
338467,2003
338763,2003
339135,2003
339291,2004
342150,2003
342492,2003
342520,2003
342689,2004
344510,2004
345549,2003
347037,2003
347048,2004
347246,2004
347304,2003
349260,2004
349889,2004
350193,2003
351299,2003
351887,2003
352332,2003
352343,2003
353489,2004
355987,2004
356176,2003
356614,2003
357474,2003
359203,2003
359564,2003
359692,2003
361462,2004
362387,2003
363143,2004
363532,2004
363579,2004
364093,2003
364569,2003
365190,2004
365265,2004
365514,2003
365763,2003
365810,2003
366137,2004
366292,2003
366527,2003
366627,2005
366777,2005
366996,2003
367093,2004
367859,2003
367913,2003
368259,2004
368667,2003
368909,2003
369060,2003
369702,2004
370904,2003
371246,2004
371589,2003
372279,2003
372824,2004
373712,2004
373926,2005
374102,2004
374180,2004
374277,2004
375073,2004
375104,2004
375912,2004
376890,2004
377062,2004
377091,2004
377109,2005
377744,2004
378284,2004
380366,2004
382330,2004
384533,2004
385017,2004
385705,2004
386064,2004
386792,2004
387412,2004
388285,2004
388367,2004
388789,2004
388888,2004
388973,2005
389326,2004
389908,2004
390632,2004
391891,2004
396271,2004
396401,2004
396746,2004
399877,2004
405061,2004
405821,2004
409072,2004
383534,2004
59012,1965
405159,2004
44954,1952
56062,1962
52218,1958
361668,2003
395169,2004
157044,1998
27387,1936
69404,1972
58567,1964
229440,2000
367594,2005
219519,2000
41514,1949
362270,2004
338751,2004
293508,2004
363473,2004
361127,2004
385267,2004
290002,2004
364961,2004
369672,2004
379889,2004
119263,1997
103935,1993
37576,1945
33723,1941
416220,2004
396592,2004
345032,2004
390123,2004
375210,2005
373416,2005
365885,2005
45518,1953
76104,1977
52993,1959
47264,1954
95274,1988
107824,1993
81063,1980
25410,1934
92035,1986
295004,2002
107233,1993
100361,1990
40458,1948
319728,2004
86429,1983
90037,1985
95036,1988
20960,1930
99342,1990
84173,1982
98042,1989
279037,2002
100606,1990
61856,1967
104804,1992
70246,1973
326208,2003
73107,1975
74901,1976
45557,1953
113649,1996
373024,2004
34167,1941
310203,2003
286306,2002
76348,1977
76929,1977
60125,1966
295303,2002
43255,1951
45468,1953
41085,1949
352520,2004
286493,2002
401233,2004
66227,1970
66265,1970
307507,2002
357277,2005
376105,2005
393162,2005
37323,1944
87452,1984
63121,1968
29942,1938
339806,2003
73705,1975
75265,1976
101412,1991
26421,1935
54248,1960
322807,2003
32811,1940
35151,1942
284277,2002
32338,1940
34881,1942
24314,1933
22153,1931
343095,2004
353969,2003
109402,1994
47094,1954
59126,1965
363163,2004
276617,2001
398712,2005
368578,2005
369226,2005
382077,2005
417415,2005
357507,2005
372532,2005
408664,2004
362590,2004
113737,1995
65797,1970
59764,1965
60862,1966
33533,1941
164993,1999
365020,2004
249378,2002
79844,1979
79095,1979
68278,1972
31088,1939
44380,1952
104706,1992
67085,1971
106761,1994
95560,1988
102861,1991
298131,2003
43386,1952
46451,1954
51913,1958
101404,1991
94979,1988
152432,1998
363290,2003
54847,1961
119209,1997
93502,1987
252963,2001
60414,1966
35244,1942
294252,2002
98559,1989
45911,1953
347149,2004
348121,2004
184526,1999
112800,1995
361322,2005
402406,2004
386588,2005
407121,2005
418753,2005
327210,2003
361411,2004
360486,2005
362165,2005
424227,2005
401248,2004
284674,2003
58997,1965
70238,1973
99450,1990
42788,1950
388318,2005
291213,2002
403358,2004
326835,2003
303394,2002
372806,2004
24601,1933
21156,1930
368314,2003
41838,1949
373074,2004
400435,2004
89695,1986
288330,2003
109661,1994
104139,1992
37614,1945
75194,1976
73639,1975
60675,1966
37691,1945
31334,1939
65513,1972
50766,1957
424434,2005
354356,2004
203975,2001
65651,1970
39417,1948
67500,1972
64169,1969
23158,1932
381682,2004
363504,2005
422093,2005
401488,2004
395699,2005
377471,2005
352994,2004
358082,2005
70292,1973
106464,1993
101590,1991
17739,1927
97115,1990
296711,2002
60464,1966
107027,1993
84784,1982
104033,1992
118912,1997
89902,1985
87835,1984
106264,1993
225100,2000
350804,2003
120626,2000
337879,2003
58886,1965
55370,1961
78919,1979
52933,1959
107745,1993
64417,1969
54615,1961
48401,1955
54345,1960
388311,2004
382621,2004
407936,2005
63035,1968
51378,1958
38477,1946
98360,1989
342636,2004
377713,2004
358294,2005
117395,1997
76245,1977
354668,2003
345853,2003
372594,2004
35942,1943
21818,1931
337631,2003
396652,2005
378947,2004
347540,2003
385307,2005
372237,2005
367631,2004
374639,2004
43972,1951
307639,2002
78056,1978
281176,2001
112609,1995
399901,2004
21622,1931
26097,1935
29608,1937
372814,2003
27459,1936
42832,1950
40202,1948
60574,1966
53645,1960
62974,1968
78405,1978
60277,1966
117394,1996
292886,2002
57295,1963
116163,1996
107623,1993
102095,1991
109936,1994
85297,1983
206013,1999
110008,1994
119472,1997
101588,1991
54326,1960
118641,1997
26955,1935
63036,1968
368711,2003
113703,1995
57578,1963
64451,1971
86308,1983
46022,1953
132905,1999
19412,1928
113799,1995
59346,1965
243991,2002
357110,2005
401792,2005
388500,2005
374583,2004
386423,2005
365938,2004
397103,2005
91027,1986
356999,2003
64555,1969
88001,1984
70022,1973
88855,1985
76085,1977
93488,1987
274155,2001
337881,2003
76211,1977
43590,1951
66849,1971
84591,1983
72245,1974
97195,1989
106438,1993
75753,1977
64866,1969
58947,1965
95217,1989
74806,1976
71502,1974
63991,1969
61613,1967
235712,2000
386342,2004
105097,1992
33868,1941
72206,1974
60491,1966
67610,1971
219288,2000
58003,1964
75165,1976
22183,1931
20475,1929
88083,1984
362389,2003
40558,1948
201631,1999
84868,1982
95341,1988
86136,1983
63821,1968
57329,1963
48317,1955
40497,1949
33388,1941
73424,1975
56111,1962
331370,2004
75404,1977
319970,2002
55805,1962
384833,2004
287138,2004
374584,2004
350232,2004
100024,1990
39768,1947
77318,1978
64975,1969
63876,1969
102288,1991
104373,1993
155796,1998
97694,1989
338706,2003
388838,2004
33407,1941
371724,2005
378215,2004
405743,2005
85496,1983
78251,1978
72926,1975
53957,1960
67763,1971
345591,2003
384806,2005
277909,2002
275182,2001
401504,2004
65597,1970
36260,1944
41088,1949
93258,1987
43809,1951
384369,2004
79180,1979
403537,2005
360216,2004
372334,2005
362004,2004
398971,2005
192766,1999
391304,2005
388183,2005
354595,2005
206113,2001
397065,2005
375679,2004
347369,2004
370986,2004
89601,1985
48233,1956
177747,1999
66602,1971
53602,1960
63141,1968
28216,1936
45361,1953
21739,1931
85501,1983
31826,1939
40765,1948
31754,1939
413893,2004
64541,1969
36022,1943
218864,2002
387892,2004
19777,1929
52654,1959
263467,2001
40740,1948
93664,1987
245090,2001
116767,1996
441758,2005
332285,2003
395173,2004
280381,2001
73109,1975
36983,1944
96740,1989
7613,1917
291832,2002
292242,2002
57254,1963
370244,2003
106305,1993
119626,1997
74252,1976
104782,1992
99472,1990
31066,1939
397619,2004
384642,2005
369735,2005
78736,1979
25037,1934
365109,2003
32637,1940
337721,2003
29971,1938
86303,1983
270911,2002
411705,2004
307213,2002
393775,2004
35790,1943
35664,1943
351283,2005
381429,2004
71080,1974
106233,1993
438205,2005
449086,2005
398165,2005
384504,2004
119709,1997
352248,2005
403508,2005
355702,2005
344604,2003
436727,2005
356910,2005
424774,2005
338095,2003
373908,2005
437407,2005
103105,1991
377084,2004
388139,2004
106676,1993
135706,1998
387914,2004
97444,1989
38303,1946
411291,2005
58153,1964
184424,1999
43949,1951
45607,1953
372784,2005
362417,2003
399102,2004
344273,2004
380623,2005
382189,2004
382073,2005
405861,2005
356443,2004
384488,2004
400497,2005
381717,2005
418819,2005
374536,2005
436724,2005
400420,2004
275408,2001
26104,1935
62861,1968
415978,2005
395125,2004
381270,2004
380687,2004
408777,2004
49778,1956
78444,1978
43955,1951
44896,1952
337945,2003
385990,2004
364079,2004
365478,2005
69436,1972
78133,1978
69035,1972
36582,1944
26129,1935
106613,1993
104201,1992
43526,1951
71514,1974
185284,1999
101694,1991
30696,1938
167116,2002
366287,2003
72637,1975
31060,1939
367188,2004
32284,1940
325596,2004
407304,2005
79596,1979
67148,1971
60445,1966
61405,1967
428803,2005
407342,2004
119429,1997
455507,2005
71221,1974
376108,2005
382628,2005
411270,2005
436613,2005
299478,2003
239509,2001
396269,2005
361693,2005
78924,1979
73113,1975
98383,1989
37611,1945
409184,2005
363029,2003
66154,1970
44419,1952
416499,2004
357037,2003
435100,2005
410097,2005
99740,1990
60120,1966
34922,1943
330111,2004
399201,2005
408524,2005
395584,2005
403217,2005
405325,2005
382992,2005
417001,2005
436078,2005
90223,1985
60453,1966
105577,1992
66109,1970
25351,1934
116791,1996
104155,1992
323630,2002
193364,2001
379786,2005
95515,1988
73707,1975
412019,2005
98019,1989
140825,1998
150992,1999
23775,1933
43362,1951
43560,1951
368774,2004
61398,1967
377818,2005
406650,2005
371939,2005
418773,2005
367652,2005
397101,2005
430105,2005
381505,2005
427312,2005
77138,1978
443518,2005
246404,2004
69121,1972
52619,1959
57542,1963
56579,1962
73600,1975
274659,2001
259127,2001
67900,1972
317042,2004
378407,2005
89839,1985
396184,2004
361715,2005
50126,1957
32404,1940
202623,2002
98453,1989
29120,1937
472536,2005
101550,1991
77952,1978
49830,1956
291905,2002
375611,2005
405422,2005
326036,2003
32356,1940
367153,2004
421239,2005
363768,2004
51899,1958
347473,2004
112870,1995
89052,1985
387233,2004
44937,1952
387898,2005
113918,1995
133385,1999
51816,1958
374248,2004
91341,1986
403016,2005
361089,2005
355295,2005
35798,1943
34521,1942
300270,2004
378661,2004
401244,2005
402901,2005
434424,2005
407732,2005
387131,2005
388482,2005
462333,2005
425123,2005
377107,2005
399295,2005
428251,2005
384286,2005
404030,2005
429177,2005
356159,2004
291928,2002
29047,1937
25580,1934
119565,1998
385690,2005
85267,1983
86192,1983
400063,2005
302361,2003
95403,1988
31514,1939
24183,1933
386005,2004
28818,1937
31377,1939
32536,1940
436971,2005
66732,1971
58138,1964
59079,1966
32671,1940
419706,2005
421054,2005
402022,2005
87289,1984
350261,2005
399327,2005
25318,1934
448267,2005
283952,2001
78952,1979
331338,2003
404032,2005
408790,2005
385002,2005
399146,2005
380599,2005
388980,2005
379725,2005
66767,1971
385700,2005
428430,2005
403455,2005
378109,2005
406158,2005
366780,2005
212292,2001
375233,2004
445161,2005
376006,2004
42477,1950
363276,2004
397530,2005
36191,1943
95607,1988
429078,2005
373469,2005
370082,2003
456912,2005
95467,1988
32194,1940
454792,2005
402057,2005
367555,2005
66516,1970
100681,1990
36891,1944
380389,2005
395543,2005
318997,2003
378793,2004
417658,2005
72235,1974
99197,1990
377800,2005
27407,1936
388125,2005
385751,2004
56800,1963
350774,2004
363095,2004
67633,1971
53054,1959
367089,2005
417217,2005
369053,2005
472566,2005
25091,1934
388795,2005
303307,2002
368709,2005
395972,2005
116851,1997
433383,2005
53001,1959
418647,2005
245276,2001
43465,1951
421238,2005
451069,2005
338133,2004
389828,2004
432291,2005
406038,2005
443567,2005
436686,2005
419922,2005
408961,2005
373450,2005
302297,2003
447016,2005
371257,2005
391877,2005
386140,2005
436629,2005
384680,2005
432348,2005
387514,2005
330702,2004
76591,1977
116696,1996
73036,1975
63678,1968
382810,2005
436058,2005
41239,1949
67950,1971
322420,2004
54084,1960
402158,2005
425661,2005
47876,1955
73335,1975
403360,2005
420015,2005
105450,1992
75909,1977
46806,1954
78771,1979
407246,2004
118635,1998
15532,1926
68649,1972
365686,2005
228277,2001
418763,2005
401787,2004
371606,2005
368222,2005
424205,2005
65569,1970
53677,1960
65854,1971
62037,1967
58155,1964
69005,1972
98532,1990
119291,1997
430308,2005
433400,2005
365737,2005
87020,1985
104350,1992
398017,2005
381966,2004
414387,2005
389957,2005
132213,1998
416315,2005
435625,2005
44060,1951
50407,1957
271461,2001
358273,2005
59619,1965
406375,2005
401085,2005
385056,2005
37963,1945
422528,2005
387059,2005
411195,2005
400525,2005
443295,2005
426615,2005
375920,2004
455475,2005
45883,1953
65143,1970
379306,2004
58409,1964
368619,2004
58073,1964
71622,1974
321440,2003
77474,1978
411674,2004
69303,1972
416320,2005
51983,1959
58301,1964
75925,1977
384929,2005
436039,2005
29995,1938
40825,1948
445620,2005
416891,2005
363771,2005
360717,2005
397535,2005
356680,2005
417976,2005
39536,1947
63801,1968
321376,2002
61847,1967
349691,2004
50188,1957
346800,2003
48500,1955
51790,1958
247303,2001
202559,1999
365485,2005
382806,2005
473107,2005
417395,2005
90568,1986
41172,1949
47349,1954
392465,2005
67535,1971
69883,1973
32676,1940
284815,2001
60474,1966
419294,2005
41487,1949
46000,1953
323998,2003
220623,2001
420509,2005
61709,1967
408306,2005
395251,2005
407265,2005
398375,2005
452598,2005
369441,2005
402894,2005
413015,2005
384686,2005
70040,1973
307913,2002
84548,1989
79807,1979
205177,2000
66498,1970
91455,1986
444653,2005
451850,2005
41154,1949
116075,1996
26266,1935
63100,1969
267129,2001
402348,2004
157007,2001
96769,1989
402399,2005
37595,1945
41737,1949
41831,1949
46054,1953
57812,1964
59673,1965
73293,1975
444608,2005
451094,2005
238119,2000
338075,2003
329162,2003
35769,1943
60880,1966
33627,1941
60818,1966
284929,2002
414852,2004
383222,2005
450278,2005
456554,2006
443536,2005
325007,2003
433116,2005
140883,1998
58642,1965
99188,1990
19959,1929
60268,1966
437447,2005
89913,1985
85127,1983
92038,1986
412922,2005
27336,1936
65669,1970
274546,2002
59314,1966
61695,1967
79688,1979
372366,2003
48682,1956
448172,2005
462570,2005
142181,1998
339785,2003
164292,1998
426578,2005
20686,1930
412080,2005
84287,1982
423409,2005
23814,1933
68205,1972
383717,2004
110943,1994
383393,2004
77276,1978
396752,2005
63661,1968
365135,2004
56331,1962
43633,1951
49388,1956
39437,1947
60640,1966
56891,1963
451021,2005
61780,1967
57168,1963
437777,2006
120678,1998
425598,2005
36126,1943
183613,1999
108094,1993
421994,2005
64990,1969
110922,1994
119901,1998
46808,1954
12190,1921
92115,1986
429715,2005
32554,1940
203427,1999
455857,2006
401815,2005
449061,2005
473692,2006
466342,2006
455612,2006
763304,2006
454919,2006
450232,2006
402755,2004
104053,1993
434008,2005
436857,2005
491703,2006
438097,2006
78753,1979
402850,2005
41931,1950
42367,1950
79854,1980
88919,1985
366450,2004
441761,2005
44953,1953
477072,2006
434409,2006
454945,2006
427944,2005
454848,2006
468565,2005
64473,1969
110329,1994
113636,1995
116861,1996
209095,2000
53750,1960
42355,1950
268437,2001
458242,2006
113580,1995
454841,2006
112120,1995
63135,1968
108187,1993
436864,2005
61537,1967
93435,1987
117151,1996
13427,1922
69019,1972
81414,1980
77617,1978
66450,1970
446046,2006
75932,1977
436231,2005
85180,1983
61996,1967
443693,2005
331080,2003
441909,2006
437800,2006
367975,2003
263124,2001
451957,2005
462395,2006
441796,2006
26073,1935
430912,2006
393109,2005
75790,1977
225481,2000
393685,2005
402249,2005
493459,2006
422272,2005
466856,2006
90775,1986
439815,2006
437863,2006
490196,2006
416331,2005
54777,1961
379240,2005
436331,2006
244173,2000
404364,2005
322700,2003
471957,2005
47976,1955
77889,1978
16914,1926
456396,2005
312318,2002
71733,1974
453494,2006
72402,1974
424136,2005
377749,2004
61473,1967
76696,1977
93743,1987
77372,1978
443632,2006
59448,1965
445396,2005
463345,2005
387055,2005
465142,2006
30252,1938
448564,2006
126765,1998
434124,2005
34798,1942
427954,2005
445760,2005
15175,1924
15174,1924
449089,2006
475276,2006
430634,2006
40766,1948
464105,2005
423176,2005
66390,1970
24028,1933
316187,2004
429573,2005
398027,2005
452594,2006
438315,2006
417385,2005
419256,2005
413466,2005
360016,2005
427038,2005
117715,1996
37343,1944
49006,1956
98333,1989
456658,2005
404802,2005
435696,2005
91725,1986
425055,2005
416471,2005
410400,2005
466909,2006
396688,2005
457510,2006
36341,1943
66842,1971
11904,1921
458352,2006
463034,2006
452637,2006
465624,2006
37859,1945
65976,1970
205725,1999
437179,2006
39545,1947
67625,1971
489037,2006
326429,2003
70359,1973
497116,2006
101545,1991
469916,2006
92758,1987
63469,1968
38948,1946
386651,2004
475293,2006
446685,2005
459242,2005
428649,2005
456899,2005
179182,1999
414344,2005
422015,2005
12938,1922
239496,2000
426627,2005
29217,1937
79832,1979
22696,1932
446059,2006
101273,1992
463985,2006
455499,2006
105187,1992
41207,1949
456020,2006
79859,1979
383518,2005
74836,1976
20442,1929
101798,1991
468094,2006
478197,2006
443496,2005
449059,2006
432260,2005
489707,2006
347105,2003
85384,1983
330634,2003
93873,1987
439008,2005
66546,1970
55719,1962
40338,1948
39313,1947
41555,1949
449467,2006
26205,1935
65874,1970
430674,2006
49263,1956
432637,2006
79758,1979
65950,1970
492912,2006
126816,1998
459666,2005
74597,1976
492506,2006
64040,1969
25028,1934
23926,1933
47376,1954
71361,1975
399862,2005
56626,1962
62883,1968
408120,2005
498199,2006
420555,2005
376543,2005
60722,1966
457513,2006
477347,2006
469641,2006
52990,1959
26424,1935
464184,2006
455958,2006
396857,2005
31260,1939
113682,1996
388505,2005
43879,1951
454921,2006
455967,2006
13579,1923
11000,1920
15136,1924
24239,1933
421229,2005
456149,2005
68379,1973
49653,1956
479884,2006
430576,2005
774095,2006
1701210,2011
29030,1937
460902,2006
402910,2005
448075,2006
67778,1971
48291,1955
52700,1959
36695,1944
71424,1974
32209,1940
462590,2006
479647,2006
433405,2006
468489,2006
428856,2005
103295,1992
90952,1986
410764,2005
39431,1947
114126,1995
26393,1935
418455,2005
35703,1943
472582,2006
433412,2006
418832,2005
74442,1977
115587,1996
106779,1993
273719,2001
39211,1947
381690,2005
49743,1956
27421,1936
443543,2006
40076,1948
40834,1948
29511,1937
436697,2006
390808,2004
486551,2006
462346,2006
445990,2006
30764,1938
425600,2005
75144,1976
56267,1962
23251,1932
48980,1956
38577,1946
32339,1940
29923,1938
97702,1989
451176,2006
436689,2005
431213,2005
446747,2005
450345,2006
473024,2006
414951,2005
446784,2006
84157,1982
88015,1984
96184,1988
177347,1999
460989,2006
40175,1948
50782,1957
367082,2005
51433,1958
23470,1932
48037,1955
73502,1975
464196,2006
417189,2005
475944,2006
31507,1939
2449612,2013
434139,2006
435479,2005
427968,2005
486358,2006
456470,2005
26249,1935
419198,2005
63456,1968
109440,1994
118644,1997
64107,1969
69289,1972
129414,1998
32342,1940
439630,2005
120088,1998
32728,1940
48432,1955
430779,2006
98327,1989
405629,2004
110361,1994
86377,1983
382357,2004
415932,2005
365215,2003
382383,2004
60712,1966
799954,2006
63787,1968
376591,2005
20269,1929
24473,1933
472043,2006
50882,1957
454824,2006
493430,2006
435623,2006
110300,1994
8395,1918
90576,1986
443453,2006
815181,2006
457430,2006
49092,1956
462519,2006
30746,1938
384116,2004
457495,2006
44040,1951
26262,1935
32412,1940
439289,2006
37644,1945
39224,1947
436262,2005
433386,2006
483726,2006
489247,2006
74291,1976
32612,1940
105618,1993
24966,1934
448909,2006
426459,2005
499537,2006
814075,2006
30418,1938
77531,1978
805526,2006
24916,1934
455590,2006
478049,2006
324952,2003
482571,2006
434215,2006
492492,2006
417397,2005
19415,1928
473488,2006
431641,2005
489270,2006
437232,2006
853096,2006
259134,2002
44314,1952
457297,2006
27438,1936
407236,2005
60121,1966
452681,2006
385057,2005
47969,1955
411098,2005
67275,1971
30149,1938
32221,1940
57277,1963
104905,1992
439478,2005
488539,2006
75988,1977
811136,2006
40367,1948
433442,2006
470765,2006
457496,2005
388364,2004
454987,2006
453467,2006
790604,2006
499603,2006
457939,2006
33740,1941
347449,2004
448124,2006
433387,2005
490166,2006
330181,2003
460792,2006
29957,1938
71381,1974
21148,1930
439,1903
59719,1965
53810,1960
31500,1939
464913,2006
393635,2005
40795,1948
74776,1976
101985,1991
378378,2004
762121,2006
480271,2006
454970,2006
450259,2006
27545,1936
72886,1975
59710,1965
491244,2006
488658,2006
479965,2006
449010,2006
479143,2006
472113,2005
14945,1924
46889,1955
399934,2004
443431,2006
365847,2005
379918,2005
23385,1932
85398,1983
91786,1986
70337,1973
49471,1956
55464,1961
446755,2006
758794,2006
381348,2004
84509,1982
443489,2006
487503,2006
831315,2006
65622,1971
783612,2006
422491,2005
64536,1969
460829,2006
75177,1976
90798,1986
364120,2004
464049,2006
465551,2006
68370,1973
139151,1999
33582,1941
120448,1997
473444,2006
808185,2006
109644,1994
452624,2006
428038,2005
498380,2006
36275,1943
454082,2006
763840,2006
775539,2007
482546,2006
808146,2006
359254,2004
69687,1974
43455,1951
468526,2006
465676,2006
489327,2006
382271,2005
22626,1932
45081,1953
43918,1952
461970,2006
422133,2005
464828,2006
772193,2007
783238,2006
54377,1960
395585,2005
457655,2006
497986,2006
415234,2005
373445,2005
90881,1986
468795,2005
31516,1939
366721,2004
60959,1966
453453,2006
369359,2004
76263,1978
21331,1932
758743,2006
376181,2005
76162,1977
822389,2006
846789,2006
418004,2005
58578,1964
66356,1970
39651,1947
475394,2006
799949,2007
490084,2007
60168,1966
469754,2006
441774,2006
377079,2004
55093,1961
67595,1971
469263,2006
432972,2005
56210,1962
482527,2006
66115,1970
84861,1982
469062,2006
444182,2006
62908,1968
406216,2004
118414,1997
450340,2006
61937,1967
379473,2005
27672,1936
778661,2007
758766,2007
481369,2007
499554,2007
462200,2006
463903,2005
77350,1978
88983,1985
449121,2006
432402,2006
75163,1976
461872,2005
435680,2006
469937,2006
63210,1968
94057,1987
60586,1966
55399,1962
52805,1959
60287,1966
78243,1978
26663,1935
72317,1974
53244,1960
398883,2004
465188,2006
320042,2002
36104,1943
474622,2006
67047,1971
112681,1995
67647,1972
386862,2004
443456,2006
399738,2004
492466,2006
454776,2006
418110,2005
94118,1987
55858,1962
120186,1998
425379,2005
106336,1993
496436,2007
36154,1943
486946,2007
459929,2005
385842,2004
81036,1980
344864,2003
482629,2006
475937,2006
45943,1953
477095,2006
768212,2007
482088,2006
468492,2006
56825,1963
218379,2000
468548,2006
101725,1991
54885,1961
458367,2006
55506,1961
433416,2006
408056,2004
59303,1965
19071,1928
770772,2007
